Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01192","Buckwheat","2002","2002","100 g/ha","5607"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01192","Buckwheat","2003","2003","100 g/ha","6103"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01192","Buckwheat","2004","2004","100 g/ha","6573"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01192","Buckwheat","2005","2005","100 g/ha","6698"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01192","Buckwheat","2006","2006","100 g/ha","6792"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01192","Buckwheat","2007","2007","100 g/ha","7429"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01192","Buckwheat","2008","2008","100 g/ha","7524"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01192","Buckwheat","2009","2009","100 g/ha","7981"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01192","Buckwheat","2010","2010","100 g/ha","8000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01192","Buckwheat","2011","2011","100 g/ha","8580"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01192","Buckwheat","2012","2012","100 g/ha","9692"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01192","Buckwheat","2013","2013","100 g/ha","9415"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01192","Buckwheat","2014","2014","100 g/ha","9833"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01192","Buckwheat","2015","2015","100 g/ha","10047"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01192","Buckwheat","2016","2016","100 g/ha","10736"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01192","Buckwheat","2017","2017","100 g/ha","10856"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01192","Buckwheat","2018","2018","100 g/ha","11142"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01192","Buckwheat","2019","2019","100 g/ha","11118"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01192","Buckwheat","2020","2020","100 g/ha","11307"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01192","Buckwheat","2021","2021","100 g/ha","11472"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01192","Buckwheat","2022","2022","100 g/ha","11964"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01212","Cabbages","1999","1999","100 g/ha","220000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01212","Cabbages","2000","2000","100 g/ha","220000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01212","Cabbages","2001","2001","100 g/ha","220000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01212","Cabbages","2002","2002","100 g/ha","220000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01212","Cabbages","2003","2003","100 g/ha","220000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01212","Cabbages","2004","2004","100 g/ha","220588"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01212","Cabbages","2005","2005","100 g/ha","220588"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01212","Cabbages","2006","2006","100 g/ha","219780"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01212","Cabbages","2007","2007","100 g/ha","220264"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01212","Cabbages","2008","2008","100 g/ha","219780"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01212","Cabbages","2009","2009","100 g/ha","225705"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01212","Cabbages","2010","2010","100 g/ha","240662"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01212","Cabbages","2011","2011","100 g/ha","251809"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01212","Cabbages","2012","2012","100 g/ha","266667"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01212","Cabbages","2013","2013","100 g/ha","266667"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01212","Cabbages","2014","2014","100 g/ha","268199"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01212","Cabbages","2015","2015","100 g/ha","269721"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01212","Cabbages","2016","2016","100 g/ha","268293"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01212","Cabbages","2017","2017","100 g/ha","267409"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01212","Cabbages","2018","2018","100 g/ha","267246"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01212","Cabbages","2019","2019","100 g/ha","267637"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01212","Cabbages","2020","2020","100 g/ha","267429"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01212","Cabbages","2021","2021","100 g/ha","267435"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01212","Cabbages","2022","2022","100 g/ha","267500"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01213","Cauliflowers and broccoli","2010","2010","100 g/ha","170139"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01213","Cauliflowers and broccoli","2011","2011","100 g/ha","170068"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01213","Cauliflowers and broccoli","2012","2012","100 g/ha","180292"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01213","Cauliflowers and broccoli","2013","2013","100 g/ha","180451"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01213","Cauliflowers and broccoli","2014","2014","100 g/ha","190141"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01213","Cauliflowers and broccoli","2015","2015","100 g/ha","188547"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01213","Cauliflowers and broccoli","2016","2016","100 g/ha","189474"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01213","Cauliflowers and broccoli","2017","2017","100 g/ha","190476"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01213","Cauliflowers and broccoli","2018","2018","100 g/ha","189448"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01213","Cauliflowers and broccoli","2019","2019","100 g/ha","197732"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01213","Cauliflowers and broccoli","2020","2020","100 g/ha","198068"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01213","Cauliflowers and broccoli","2021","2021","100 g/ha","194284"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01213","Cauliflowers and broccoli","2022","2022","100 g/ha","194455"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01703","Chick peas, dry","1990","1990","100 g/ha","5896"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01703","Chick peas, dry","1991","1991","100 g/ha","6176"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01703","Chick peas, dry","1992","1992","100 g/ha","6144"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01703","Chick peas, dry","1993","1993","100 g/ha","5668"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01703","Chick peas, dry","1994","1994","100 g/ha","5629"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01703","Chick peas, dry","1995","1995","100 g/ha","7045"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01703","Chick peas, dry","1996","1996","100 g/ha","7149"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01703","Chick peas, dry","1997","1997","100 g/ha","7334"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01703","Chick peas, dry","1998","1998","100 g/ha","7008"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01703","Chick peas, dry","1999","1999","100 g/ha","7976"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01703","Chick peas, dry","2000","2000","100 g/ha","8237"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01703","Chick peas, dry","2001","2001","100 g/ha","8326"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01703","Chick peas, dry","2002","2002","100 g/ha","8366"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01703","Chick peas, dry","2003","2003","100 g/ha","7860"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01703","Chick peas, dry","2004","2004","100 g/ha","8487"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01703","Chick peas, dry","2005","2005","100 g/ha","8869"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01703","Chick peas, dry","2006","2006","100 g/ha","8270"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01703","Chick peas, dry","2007","2007","100 g/ha","8108"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01703","Chick peas, dry","2008","2008","100 g/ha","7923"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01703","Chick peas, dry","2009","2009","100 g/ha","8111"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01703","Chick peas, dry","2010","2010","100 g/ha","8170"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01703","Chick peas, dry","2011","2011","100 g/ha","8911"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01703","Chick peas, dry","2012","2012","100 g/ha","8949"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01703","Chick peas, dry","2013","2013","100 g/ha","9912"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01703","Chick peas, dry","2014","2014","100 g/ha","10043"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01703","Chick peas, dry","2015","2015","100 g/ha","10144"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01703","Chick peas, dry","2016","2016","100 g/ha","11043"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01703","Chick peas, dry","2017","2017","100 g/ha","11043"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01703","Chick peas, dry","2018","2018","100 g/ha","11406"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01703","Chick peas, dry","2019","2019","100 g/ha","11059"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01703","Chick peas, dry","2020","2020","100 g/ha","11305"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01703","Chick peas, dry","2021","2021","100 g/ha","11245"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01703","Chick peas, dry","2022","2022","100 g/ha","11300"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1990","1990","100 g/ha","7840"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1991","1991","100 g/ha","8528"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1992","1992","100 g/ha","8264"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1993","1993","100 g/ha","8000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1994","1994","100 g/ha","7735"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1995","1995","100 g/ha","7471"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1996","1996","100 g/ha","6703"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1997","1997","100 g/ha","6326"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1998","1998","100 g/ha","8075"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","1999","1999","100 g/ha","8061"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2000","2000","100 g/ha","6423"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2001","2001","100 g/ha","8059"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2002","2002","100 g/ha","6778"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2003","2003","100 g/ha","8000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2004","2004","100 g/ha","8011"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2005","2005","100 g/ha","8006"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2006","2006","100 g/ha","7658"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2007","2007","100 g/ha","7785"
